"","text","favoriteCount","created","statusSource","period"
"377","     Scam project WCI and scam team",0,"2022-12-11","Android",1
"378","     Scam project WCI and scam team",0,"2022-12-11","Android",1
"379","I love  because they represent my town I love  flawed as it and my country are because i ",4,"2022-12-11","iPhone",1
"380","     Scam project WCI and scam team",0,"2022-12-11","Android",1
"381","     Scam project WCI and scam team",0,"2022-12-11","Android",1
"382","Congratulations  
Now go and beat fking ",0,"2022-12-11","Android",1
"383","  Ton but sauve ton match stay focus tu tes perf surtout",0,"2022-12-11","iPhone",1
"384","     Scam project WCI and scam team",0,"2022-12-11","Android",1
"385","     Scam project WCI and scam team",0,"2022-12-11","Android",1
"386","     Scam project WCI and scam team",0,"2022-12-11","Android",1
"387","   Heard these words so many times",0,"2022-12-11","iPhone",1
"388","     Scam project WCI and scam team",0,"2022-12-11","Android",1
"389","     Scam project WCI and scam team",0,"2022-12-11","Android",1
"390","     Scam project WCI and scam team",1,"2022-12-11","Android",1
"391","     Scam project WCI and scam team",0,"2022-12-11","Android",1
"392"," Big congrats from germany firefirefire",1,"2022-12-11","iPhone",1
"393","  Invisible man tonight",0,"2022-12-11","iPhone",1
"394","   If you are going into a battle with a powerful enemy first study ampunderstand ",0,"2022-12-11","Android",1
"395","   They are African",0,"2022-12-11","Android",1
"396","     Scam project WCI and scam team",0,"2022-12-11","Android",1
"397","      France and Argentina represent the rounded foot ",0,"2022-12-11","iPhone",1
"398","   Take this ratio",4,"2022-12-11","iPhone",1
"399"," When you treat dem well they play for you unlike England wen they lost dey are BLACK",0,"2022-12-11","Android",1
"400","   Mbapp missed a penalty againt Switzerland in Euro 2020 He was just happy not laughing at Harry Kane ",0,"2022-12-11","Android",1
"401","  See you in wednesday ",0,"2022-12-11","Android",1
"402","  The isolationist agenda remains playing Ugly Kid Joe for name stw stay this way ",0,"2022-12-11","Android",1
"403","  I love you mbappeyour my next GOAT musclewhen Ronaldo retires lets win it again",1,"2022-12-11","Android",1
"404","  It is irrelevant to football but many young protesters are sentenced to death by Ir ",0,"2022-12-11","Android",1
"405","    He doesnt need your help lol",0,"2022-12-11","Android",1
"406"," Freed from desire",0,"2022-12-11","iPhone",1
"407","  I hope you wins it again",0,"2022-12-11","Android",1
"408","  You are GON greatest of now and Messi is goat",0,"2022-12-11","Web App",1
"409","  My best team france from balochistan pakistan big fan sir mbappe",0,"2022-12-11","Android",1
"410","trophy are the first reigning  champion to reach the  Semifinals since  in ",10,"2022-12-11","Android",1
"411","  This cup is for one of usfire 
Friends hearteyes",1,"2022-12-11","Android",1
"412","if i should be happy for them for going to SF i just wanna be happy for griezman ",0,"2022-12-11","Android",1
"413","  Congratulations ",0,"2022-12-11","iPhone",1
"414","      Pleure",0,"2022-12-11","Web App",1
"415","  musclemuscle morocco will win incha allah ",2,"2022-12-11","Android",1
"416"," ANGFRA FRAANG harrykane KaneHarry KingPooHarry TheSeum 

 France LesBleus ",1,"2022-12-11","Web App",1
"417"," ANGFRA FRAANG harrykane KaneHarry KingPooHarry TheSeum 

 France LesBleus Giroud ",2,"2022-12-11","Web App",1
"418","  But Sorry brother the title is for Africa Morroco is going to eliminate France insha Allah",3,"2022-12-11","Android",1
"419"," Magic",0,"2022-12-11","Android",1
"420","   Correct aah irrundhuka  ",0,"2022-12-11","Android",1
"421"," ANGFRA FRAANG harrykane KaneHarry KingPooHarry TheSeum  France LesBleus Giroud ",0,"2022-12-11","Web App",1
"422","  Congratulations soccer",0,"2022-12-11","Android",1
"423","  Thank you so much ",1,"2022-12-11","Android",1
"424"," God save the king",0,"2022-12-11","Android",1
"425"," ANGFRA FRAANG harrykane KaneHarry KingPooHarry TheSeum  France LesBleus Giroud ",1,"2022-12-11","Web App",1
"426","Omg in kpop I always suka the hyper boys in football also ah  ",1,"2022-12-11","iPhone",1
"427","   Magic in the Air Football is not coming home",0,"2022-12-11","iPhone",1
"428","  You were crap turtle",0,"2022-12-11","iPhone",1
"429","   Football is not coming Homegrinning Allez les Bleus 3 Lions Go home but Foot ",0,"2022-12-11","iPhone",1
"430","   Messi still plays football",0,"2022-12-11","Web App",1
"431","    Messi has been marked like that his whole career",0,"2022-12-11","iPhone",1
"432"," Imagine being us just imagine",0,"2022-12-11","Android",1
"433","  Happier that you score a goal ",0,"2022-12-11","Web App",1
"434"," Licence 4 non  ",0,"2022-12-11","Android",1
"435","       What fault Are you that referee",0,"2022-12-11","Web App",1
"436","   Dont worry about that Other teammates will score as well",0,"2022-12-11","iPhone",1
"437","       You dont get my point Dont talk anymore",0,"2022-12-11","Web App",1
"438","   Dont cry",0,"2022-12-11","iPhone",1
"439","  Wat a Guy joyjoyjoy",0,"2022-12-11","Android",1
"440","  I LOVE YOU BABY hearteyes",0,"2022-12-11","iPhone",1
"441"," Brilliant",1,"2022-12-11","Android",1
"442","As a supporter of  i love to see portugal lose eder lopes broke my heart in 2016 As a football fan ",0,"2022-12-11","Android",1
"443","  You couldnt beat Ramsdale from out side the box that one i can assure youll",2,"2022-12-11","Android",1
"444","  We are winning this twoheartstwoheartssuccess my crush",0,"2022-12-11","Android",1
"445","Bounce bounce abareteru heart ",0,"2022-12-11","iPhone",1
"446","  i love you",0,"2022-12-11","iPhone",1
"447","  Congratulations brother Madrid forever Hala Madrid",0,"2022-12-11","iPhone",1
"448","  I am happy for France to win But I am upset at the same time that Egypt is not in the Worl ",0,"2022-12-11","Android",1
"449","    Thought the ref was awful 1sr French goal  foul on Saka 2nd p ",1,"2022-12-11","iPhone",1
"450","      Think we gotta a problem here We g ",2,"2022-12-11","Android",1
"451","Bravo  clap
soccertada

On our way to the semifinals

WorldCup2022 FiersdetreBleus ",3,"2022-12-11","Android",1
"452","The only team that has defied the status quo Simanyi time for the underdogs nio nio musclesoccermuscle",2,"2022-12-11","Android",1
"453","  The best",0,"2022-12-11","Android",1
"454","   Explain this pointdown",1,"2022-12-11","Android",1
"455","if argentina and france meet in the final argentina might actually hold 8 goals Morocco i have yet another fav ",0,"2022-12-11","Web App",1
"456"," you fucking cunts",0,"2022-12-11","iPhone",1
"457","  Get better refs",2,"2022-12-11","iPhone",1
"458","  By the way football is made by our Egyptians",0,"2022-12-11","Android",1
"459","Its exhilarating having Africa in the final 4dancertrophysoccer for the 1st time

Congratulations to all Qatar2022s semif ",0,"2022-12-11","Web App",1
"460","   England will comeback stronger muscle",1,"2022-12-11","iPhone",1
"461","    Pickford shaw maguire stones werent the problem tho Saka wea ",0,"2022-12-11","iPhone",1
"462","   Delighted to see the England fans have learned from their mistakes of being c ",0,"2022-12-11","iPad",1
"463","   Delighted to see the England fans have learned from their mistakes of being c ",0,"2022-12-11","iPad",1
"464","  Hello",0,"2022-12-11","Android",1
"465","   You said the same in 2006 Dont you ever learn England are sh1t Face facts",0,"2022-12-11","Web App",1
"466","Behold the FIFAWorldCup  Qatar2022s final 4

 
 
 
 

Congrat ",0,"2022-12-11","Web App",1
"467","      Aaron raised you well",1,"2022-12-11","iPhone",1
"468","      This is hilarious lmao",2,"2022-12-11","iPhone",1
"469","     Oh boy ",1,"2022-12-11","iPhone",1
"470","The Player of the Match award goes out to Olivier Giroud

FIFA FIFA2022 FIFAWorldCup FIFAWorldCup2022 ",2,"2022-12-11","Web App",1
"471","FIFA World Cup Defending champions France on track to create more history heres a look at their road to semifin ",4,"2022-12-11","Web App",1
"472"," Aganist Morocco ariel ball playing and attacking from both wings cannot be work out So plan atta ",0,"2022-12-11","Android",1
"473","       You dont understand what i mean Dont talk",0,"2022-12-11","Web App",1
"474","My Twitter Family
Parents  
Spouse 
Children  

vi ",2,"2022-12-11","Here Place Any #A699",1
"475","   304 people agree that needs help",0,"2022-12-11","iPhone",1
"476","       the incident where harry keane was vi ",0,"2022-12-11","Web App",1
"477"," We are made for these come France ",0,"2022-12-11","iPhone",1
"478","    Ik  is a happy man sweatsmilesunglasseswink",0,"2022-12-11","Android",1
"479","england vs france final summery  Theo Hernandez hands a Christmas present and Harry Kane has put in the fireplace i ",2,"2022-12-11","iPhone",1
"480","France Qualified for the SemiFinals

FIFA FIFA2022 FIFAWorldCup FIFAWorldCup2022 fifaworldcupqatar2022 ",1,"2022-12-11","Web App",1
"481"," Qatar2022 final will be  vs Mar  sorry  ",0,"2022-12-11","iPhone",1
"482","Waiting for  vs  final   

Argentina France ARGvsFRA FIFAWorldCup2022 FinalBattle",2,"2022-12-11","Android",1
"483","  You doin good bro",0,"2022-12-11","Android",1
"484","  total of 5 touches1 scored 1 draws pks for Kane and 3 miss passeswhat a player",0,"2022-12-11","iPhone",1
"485","not grizi w his mate ",1,"2022-12-11","iPhone",1
"486","   And if Messi does the same as Mbape they crucify him",0,"2022-12-11","Android",1
"487","One day Nigeria One day ",1,"2022-12-11","iPhone",1
"488","    Spot on Marsh okhand",0,"2022-12-11","iPhone",1
"489","  My boy",0,"2022-12-11","Web App",1
"490","  Congratulations",0,"2022-12-11","Android",1
"491","I ALWAYS LOVE THE ENERGY OF EQUIPE DE FRANCE

Kindda miss Paul Pogba at the moment like this Happy to see Didie ",0,"2022-12-11","Android",1
"492","  Thanks",1,"2022-12-11","Android",1
"493","     Truth this is",0,"2022-12-11","Android",1
"494","   Greatest movie ever 1",1,"2022-12-11","iPhone",1
"495","France is proving the history wrong  EquipeDeFrance",1,"2022-12-11","iPhone",1
"496"," Our Father",0,"2022-12-11","Android",1
"497","  Mbappe still laughing joy",0,"2022-12-11","iPhone",1
"498","  Make yourself the big present for your birthday and win this cup",0,"2022-12-11","Android",1
"499","Defending Champions in Semi final hearteyesFrance ",0,"2022-12-11","Android",1
"500","   HISTORICAL AND FANTASTIC THE ATLAS LIONS ARE QUALIFIED FOR THE SEMIFINAL OF THE ",0,"2022-12-11","iPhone",1
"501","   Dont cry anymore ",0,"2022-12-11","Android",1
"502","  I was crying when France win England But i so sad Bc i believe France and i bet 20 with my ",0,"2022-12-11","iPhone",1
"503","  Hornet",0,"2022-12-11","iPhone",1
"504","   sobsobsobjoyjoyjoyyou stay focus joy",0,"2022-12-11","iPhone",1
"505","  Congratulations you did a great job Keep going",1,"2022-12-11","Android",1
"506","ANTOINE ANTOINEEEE
blueheart",0,"2022-12-11","Android",1
"507","MO NANGIS
At least they Broke The World Cup Curse

Allez Les Bleus blueheart",0,"2022-12-11","Android",1
"508"," London burning",0,"2022-12-11","Android",1
"509","   Your end is coming",0,"2022-12-11","Android",1
"510","  Yeah because the ref was on your side joy",0,"2022-12-11","iPhone",1
"511","Congratulations to Qatar2022s final four

  
  
  
  ",4,"2022-12-11","Android",1
"512","   Its a stupid phrase and as soon as you stop saying it it will happen",0,"2022-12-11","iPhone",1
"513","  I would admit that referee was the worst Ive ever seen in my life you couldve wo ",0,"2022-12-11","iPhone",1
"514","     Are you actually a statue made of wood",0,"2022-12-11","Android",1
"515","    You really dont understand football do you

All you see ar ",0,"2022-12-11","Android",1
"516","      It is best achievement for Africa and Morocco",0,"2022-12-11","Android",1
"517","      It is best time for messi to win world cup",1,"2022-12-11","Android",1
"518","    Making a life out of provocative reporting",12,"2022-12-11","iPhone",1
"519","   Win against Croatia first  and its not easy to win against morocco",0,"2022-12-11","Web App",1
"520","boys are BOYS blueheart",1,"2022-12-11","Android",1
"521","Lloris YOU GO CAPATAIN blueheart",0,"2022-12-11","Android",1
"522","   How did we win that tonight did we pay the referee or wat by the Christ ",0,"2022-12-11","iPhone",1
"523","  Dembou eyes",0,"2022-12-11","Android",1
"524","   Cool",0,"2022-12-11","Android",1
"525","   Kylian est gay 5u savais",0,"2022-12-11","Android",1
"526","      As i said before the stage is set for Pessi",0,"2022-12-11","Android",1
"527","  Chouchouuuhearteyes",0,"2022-12-11","iPhone",1
"528","Put that bullshit down and learn to play better smh ",0,"2022-12-11","iPhone",1
"529","Flowers are placed next to a picture of  in the press box prior to  vs  ",0,"2022-12-11","Android",1
"530","  That was a rocket rocketsobtriumph",0,"2022-12-11","iPhone",1
"531","  Yes congratulations France is more African than Morocco",0,"2022-12-11","Android",1
"532","  Well done 1whitecheckmark",1,"2022-12-11","Android",1
"533","  The very way you thrashed that team brokenheartjoy",5,"2022-12-11","Android",1
"534","As a Chelsea fan I have enjoyed watching  again I am happy  is reminding the entire ",1,"2022-12-11","Android",1
"535","  congratulations Kylian Mbappe for your outstanding peformance in world cup We are happy t ",1,"2022-12-11","Web App",1
"536","  Pathetic",0,"2022-12-11","Web App",1
"537","    why does your bird look like a man",0,"2022-12-11","Android",1
"538"," Unbearable pathetic ballerina show pony pricks",0,"2022-12-11","iPhone",1
"539","  Kylian my dream is getting to see you someday and at least take a selfie  i love you man ",0,"2022-12-11","iPhone",1
"540","  You did absolutely nothing today

Fraud",0,"2022-12-11","iPhone",1
"541","   We just need a less cautious more pragmatic manager and not someone who bows to the FA",0,"2022-12-11","iPhone",1
"542","   Greatest player playing in shit French league oh so good lol",0,"2022-12-11","iPhone",1
"543","   Rice is terrible Dont see the hype at all Mount should be nowhere near the squad",0,"2022-12-11","iPhone",1
"544"," Charlotte",1,"2022-12-11","iPhone",1
"545","      FIFA made the match to make Morocco win They a ",0,"2022-12-11","Android",1
"546","   Congratulations Morocco  Love from Bangladesh ",0,"2022-12-11","Android",1
"547","  Congratulations and best of luck for semi",0,"2022-12-11","Android",1
"548","  the fifa trophy is ursraisedhandsraisedhandsraisedhands",0,"2022-12-11","Android",1
"549","    loving the color schemes on these fire",0,"2022-12-11","Web App",1
"550","  Best of luck for semi",0,"2022-12-11","Android",1
"551","   Tic tac ",18,"2022-12-11","iPhone",1
"552","  do it Mbappe wink",0,"2022-12-11","iPhone",1
"553","  Oh im fans you",0,"2022-12-11","Android",1
"554","   bullshit",0,"2022-12-11","iPhone",1
"555","  Youre on your way to greatness clapclapclap always amazing on the field",0,"2022-12-11","Android",1
"556","Mig moula ",1,"2022-12-11","iPhone",1
